Date;Area Name;Electric;Plug-In Hybrid*;Hybrid;All Hybrids;Gas;Diesel;Electric: Difference;Plug-In Hybrid*: Difference;Hybrid: Difference;All Hybrids: Difference;Gas: Difference;Diesel: Difference;Year;Month
2019-10-01 00:00:00;Cherokee County;7.0;20.0;197.0;217.0;25207.0;1875.0;1.0;1.0;0.0;1.0;132.0;-10.0;2019;10
2019-10-01 00:00:00;Chowan County;8.0;3.0;130.0;133.0;11385.0;962.0;1.0;-1.0;1.0;0.0;40.0;-9.0;2019;10
2019-10-01 00:00:00;Greene County;1.0;1.0;112.0;113.0;14863.0;1080.0;0.0;-2.0;4.0;2.0;73.0;-9.0;2019;10
2019-10-01 00:00:00;Moore County;87.0;84.0;1705.0;1789.0;82110.0;11847.0;2.0;1.0;4.0;5.0;506.0;67.0;2019;10
2019-10-01 00:00:00;Nash County;26.0;28.0;610.0;638.0;77055.0;5250.0;-1.0;2.0;8.0;10.0;484.0;11.0;2019;10
2019-10-01 00:00:00;Orange County;615.0;418.0;5131.0;5549.0;91839.0;3880.0;26.0;3.0;14.0;17.0;338.0;15.0;2019;10
2019-10-01 00:00:00;Pender County;14.0;33.0;665.0;698.0;50066.0;3392.0;1.0;-1.0;3.0;2.0;446.0;33.0;2019;10
2019-10-01 00:00:00;Perquimans County;3.0;6.0;139.0;145.0;11232.0;934.0;0.0;0.0;5.0;5.0;86.0;8.0;2019;10
2019-10-01 00:00:00;Robeson County;8.0;12.0;511.0;523.0;88986.0;4459.0;0.0;0.0;9.0;9.0;666.0;8.0;2019;10
2019-10-01 00:00:00;Rutherford County;18.0;27.0;537.0;564.0;54994.0;3813.0;0.0;2.0;-5.0;-3.0;282.0;44.0;2019;10
2019-10-01 00:00:00;Scotland County;2.0;6.0;176.0;182.0;24420.0;900.0;0.0;2.0;2.0;4.0;101.0;6.0;2019;10
2019-10-01 00:00:00;Union County;323.0;206.0;2607.0;2813.0;177630.0;11820.0;14.0;10.0;-1.0;9.0;639.0;120.0;2019;10
2019-10-01 00:00:00;Watauga County;41.0;30.0;576.0;606.0;36007.0;2880.0;3.0;0.0;-2.0;-2.0;-7.0;7.0;2019;10
2018-10-01 00:00:00;Alamance County;67.0;82.0;1621.0;1703.0;123690.0;6553.0;-1.0;1.0;9.0;10.0;530.0;42.0;2018;10
2018-10-01 00:00:00;Camden County;2.0;6.0;95.0;101.0;8940.0;761.0;0.0;0.0;-1.0;-1.0;20.0;6.0;2018;10
2018-10-01 00:00:00;Cumberland County;63.0;130.0;2462.0;2592.0;207623.0;8141.0;9.0;-1.0;23.0;22.0;1050.0;80.0;2018;10
2018-10-01 00:00:00;Currituck County;5.0;6.0;251.0;257.0;22871.0;2068.0;0.0;0.0;1.0;1.0;77.0;9.0;2018;10
2018-10-01 00:00:00;Granville County;13.0;28.0;454.0;482.0;45922.0;2429.0;4.0;2.0;-3.0;-1.0;99.0;16.0;2018;10
2018-10-01 00:00:00;Guilford County;243.0;293.0;6848.0;7141.0;366355.0;19661.0;9.0;3.0;-18.0;-15.0;-1095.0;122.0;2018;10
2018-10-01 00:00:00;Hoke County;8.0;17.0;362.0;379.0;36670.0;1843.0;1.0;0.0;-1.0;-1.0;276.0;22.0;2018;10
2018-10-01 00:00:00;Lee County;16.0;18.0;605.0;623.0;45863.0;2629.0;0.0;-1.0;5.0;4.0;63.0;-15.0;2018;10
2018-10-01 00:00:00;Mecklenburg County;981.0;924.0;13628.0;14552.0;686441.0;29617.0;57.0;21.0;200.0;221.0;5638.0;423.0;2018;10
2018-10-01 00:00:00;Richmond County;4.0;5.0;196.0;201.0;34614.0;1684.0;0.0;0.0;-1.0;-1.0;112.0;-9.0;2018;10
2018-10-01 00:00:00;Sampson County;1.0;10.0;260.0;270.0;52085.0;4221.0;0.0;0.0;-2.0;-2.0;259.0;14.0;2018;10
2018-10-01 00:00:00;Union County;175.0;161.0;2487.0;2648.0;170658.0;11177.0;13.0;0.0;20.0;20.0;516.0;46.0;2018;10
2018-10-01 00:00:00;Yadkin County;3.0;13.0;242.0;255.0;35727.0;2938.0;0.0;1.0;1.0;2.0;142.0;15.0;2018;10
2019-04-01 00:00:00;Beaufort County;19.0;13.0;454.0;467.0;39578.0;3028.0;1.0;2.0;-1.0;1.0;81.0;38.0;2019;04
2019-04-01 00:00:00;Carteret County;43.0;42.0;784.0;826.0;57834.0;3702.0;3.0;0.0;7.0;7.0;375.0;39.0;2019;04
2019-04-01 00:00:00;Currituck County;7.0;9.0;272.0;281.0;23575.0;2165.0;0.0;0.0;7.0;7.0;186.0;17.0;2019;04
2019-04-01 00:00:00;Davidson County;28.0;68.0;1221.0;1289.0;137604.0;18595.0;0.0;0.0;-4.0;-4.0;404.0;179.0;2019;04
2019-04-01 00:00:00;Duplin County;8.0;9.0;242.0;251.0;44923.0;3667.0;1.0;-1.0;-1.0;-2.0;132.0;31.0;2019;04
2019-04-01 00:00:00;Forsyth County;194.0;206.0;4594.0;4800.0;269226.0;13327.0;11.0;2.0;35.0;37.0;643.0;103.0;2019;04
2019-04-01 00:00:00;Graham County;;2.0;41.0;43.0;6856.0;900.0;;0.0;-3.0;-3.0;17.0;-3.0;2019;04
2019-04-01 00:00:00;Jackson County;13.0;32.0;402.0;434.0;29417.0;2457.0;1.0;0.0;7.0;7.0;82.0;36.0;2019;04
2019-04-01 00:00:00;Jones County;1.0;3.0;51.0;54.0;8540.0;633.0;0.0;1.0;2.0;3.0;33.0;9.0;2019;04
2019-04-01 00:00:00;Moore County;67.0;83.0;1674.0;1757.0;80840.0;11152.0;2.0;1.0;5.0;6.0;427.0;116.0;2019;04
2019-04-01 00:00:00;Person County;11.0;10.0;329.0;339.0;36942.0;2429.0;1.0;1.0;0.0;1.0;22.0;56.0;2019;04
2019-04-01 00:00:00;Union County;241.0;184.0;2567.0;2751.0;175302.0;11406.0;15.0;9.0;24.0;33.0;794.0;82.0;2019;04
2019-04-01 00:00:00;Yancey County;5.0;9.0;219.0;228.0;17722.0;1570.0;0.0;0.0;6.0;6.0;68.0;13.0;2019;04
2020-11-01 00:00:00;Alexander County;12.0;21.0;302.0;323.0;33572.0;2716.0;2.0;0.0;-5.0;-5.0;-166.0;4.0;2020;11
2020-11-01 00:00:00;Caswell County;4.0;7.0;173.0;180.0;20528.0;1353.0;0.0;-1.0;4.0;3.0;-154.0;15.0;2020;11
2020-11-01 00:00:00;Cleveland County;31.0;23.0;651.0;674.0;81239.0;5228.0;0.0;-2.0;17.0;15.0;-225.0;-7.0;2020;11
2020-11-01 00:00:00;Cumberland County;172.0;175.0;2699.0;2874.0;210477.0;8839.0;1.0;-3.0;17.0;14.0;-230.0;29.0;2020;11
2020-11-01 00:00:00;Davie County;32.0;21.0;491.0;512.0;38710.0;3217.0;0.0;-1.0;-1.0;-2.0;-45.0;-12.0;2020;11
2020-11-01 00:00:00;Edgecombe County;15.0;11.0;219.0;230.0;36141.0;1638.0;0.0;0.0;6.0;6.0;41.0;0.0;2020;11
2020-11-01 00:00:00;Iredell County;233.0;135.0;1990.0;2125.0;147375.0;10176.0;12.0;-3.0;16.0;13.0;25.0;16.0;2020;11
2020-11-01 00:00:00;Pasquotank County;11.0;20.0;324.0;344.0;29575.0;1862.0;1.0;0.0;-1.0;-1.0;9.0;0.0;2020;11
2020-11-01 00:00:00;Randolph County;46.0;62.0;1184.0;1246.0;119479.0;8977.0;3.0;0.0;20.0;20.0;-166.0;-1.0;2020;11
2020-11-01 00:00:00;Scotland County;6.0;8.0;173.0;181.0;24044.0;938.0;-1.0;0.0;1.0;1.0;-129.0;-14.0;2020;11
2020-11-01 00:00:00;Tyrrell County;;1.0;18.0;19.0;2752.0;295.0;;0.0;-3.0;-3.0;1.0;2.0;2020;11
2018-11-01 00:00:00;Anson County;1.0;1.0;86.0;87.0;18578.0;1439.0;0.0;0.0;-3.0;-3.0;42.0;22.0;2018;11
2018-11-01 00:00:00;Cabarrus County;114.0;120.0;2153.0;2273.0;152878.0;8383.0;5.0;-1.0;7.0;6.0;-15.0;11.0;2018;11
2018-11-01 00:00:00;Caldwell County;20.0;29.0;566.0;595.0;67755.0;4597.0;0.0;0.0;6.0;6.0;-81.0;21.0;2018;11
2018-11-01 00:00:00;Caswell County;1.0;5.0;144.0;149.0;20498.0;1220.0;0.0;0.0;-1.0;-1.0;-63.0;5.0;2018;11
2018-11-01 00:00:00;Chowan County;5.0;4.0;120.0;124.0;11122.0;935.0;0.0;1.0;1.0;2.0;3.0;5.0;2018;11
2018-11-01 00:00:00;Forsyth County;147.0;179.0;4454.0;4633.0;263147.0;13015.0;8.0;8.0;24.0;32.0;-286.0;13.0;2018;11
2018-11-01 00:00:00;Greene County;1.0;2.0;94.0;96.0;14649.0;1060.0;0.0;0.0;-2.0;-2.0;11.0;4.0;2018;11
2018-11-01 00:00:00;Johnston County;51.0;120.0;1732.0;1852.0;146690.0;8592.0;2.0;1.0;22.0;23.0;278.0;17.0;2018;11
2018-11-01 00:00:00;Lenoir County;10.0;9.0;308.0;317.0;40555.0;3056.0;1.0;1.0;-8.0;-7.0;-8.0;0.0;2018;11
2018-11-01 00:00:00;Orange County;376.0;349.0;4782.0;5131.0;88610.0;3708.0;16.0;13.0;9.0;22.0;-158.0;15.0;2018;11
2018-11-01 00:00:00;Rowan County;32.0;63.0;1087.0;1150.0;110419.0;9051.0;0.0;3.0;-4.0;-1.0;57.0;22.0;2018;11
2020-12-01 00:00:00;Bertie County;1.0;2.0;82.0;84.0;16044.0;1205.0;0.0;1.0;0.0;1.0;-2.0;-9.0;2020;12
2020-12-01 00:00:00;Caswell County;4.0;8.0;173.0;181.0;20596.0;1353.0;0.0;1.0;0.0;1.0;68.0;0.0;2020;12
2020-12-01 00:00:00;Clay County;4.0;15.0;185.0;200.0;10058.0;844.0;0.0;0.0;0.0;0.0;14.0;4.0;2020;12
2020-12-01 00:00:00;Graham County;1.0;3.0;49.0;52.0;6884.0;875.0;0.0;0.0;2.0;2.0;3.0;-8.0;2020;12
2020-12-01 00:00:00;Lee County;43.0;39.0;663.0;702.0;46241.0;2838.0;5.0;1.0;17.0;18.0;126.0;29.0;2020;12
2020-12-01 00:00:00;Mecklenburg County;2555.0;1164.0;14125.0;15289.0;707525.0;33487.0;96.0;16.0;54.0;70.0;407.0;165.0;2020;12
2020-12-01 00:00:00;Mitchell County;7.0;7.0;124.0;131.0;14199.0;1130.0;0.0;0.0;2.0;2.0;16.0;4.0;2020;12
2020-12-01 00:00:00;Northampton County;4.0;;103.0;103.0;16558.0;1359.0;1.0;;-4.0;-4.0;-10.0;17.0;2020;12
2020-12-01 00:00:00;Onslow County;82.0;85.0;1644.0;1729.0;125354.0;7120.0;2.0;0.0;16.0;16.0;103.0;44.0;2020;12
2020-12-01 00:00:00;Richmond County;18.0;7.0;233.0;240.0;34187.0;1807.0;1.0;0.0;2.0;2.0;15.0;12.0;2020;12
2020-09-01 00:00:00;Beaufort County;22.0;15.0;470.0;485.0;38852.0;3178.0;1.0;1.0;-4.0;-3.0;0.0;30.0;2020;09
2020-09-01 00:00:00;Bladen County;7.0;4.0;157.0;161.0;26618.0;1878.0;0.0;0.0;1.0;1.0;57.0;12.0;2020;09
2020-09-01 00:00:00;Dare County;43.0;45.0;544.0;589.0;33522.0;2522.0;1.0;-1.0;10.0;9.0;187.0;46.0;2020;09
2020-09-01 00:00:00;Guilford County;605.0;371.0;7048.0;7419.0;353741.0;19883.0;12.0;12.0;32.0;44.0;492.0;43.0;2020;09
2020-09-01 00:00:00;Hyde County;3.0;;24.0;24.0;3536.0;506.0;0.0;;-2.0;-2.0;-26.0;0.0;2020;09
2020-09-01 00:00:00;Moore County;121.0;95.0;1695.0;1790.0;81615.0;11948.0;9.0;0.0;13.0;13.0;234.0;192.0;2020;09
2020-09-01 00:00:00;Rutherford County;22.0;31.0;543.0;574.0;54406.0;3933.0;-1.0;0.0;-8.0;-8.0;0.0;19.0;2020;09
2018-09-01 00:00:00;Caswell County;;4.0;144.0;148.0;20594.0;1203.0;;;;;;;2018;09
2018-09-01 00:00:00;Cleveland County;8.0;19.0;560.0;579.0;76910.0;4776.0;;;;;;;2018;09
2018-09-01 00:00:00;Dare County;16.0;23.0;511.0;534.0;32723.0;2287.0;;;;;;;2018;09
2018-09-01 00:00:00;Gates County;1.0;3.0;62.0;65.0;9870.0;758.0;;;;;;;2018;09
2018-09-01 00:00:00;Halifax County;2.0;9.0;236.0;245.0;41835.0;1996.0;;;;;;;2018;09
2018-09-01 00:00:00;Hoke County;7.0;17.0;363.0;380.0;36394.0;1821.0;;;;;;;2018;09
2018-09-01 00:00:00;Hyde County;5.0;;21.0;21.0;3652.0;511.0;;;;;;;2018;09
2018-09-01 00:00:00;Jones County;;3.0;41.0;44.0;8265.0;589.0;;;;;;;2018;09
2018-09-01 00:00:00;Northampton County;1.0;1.0;82.0;83.0;16244.0;1188.0;;;;;;;2018;09
2018-09-01 00:00:00;Richmond County;4.0;5.0;197.0;202.0;34502.0;1693.0;;;;;;;2018;09
2018-09-01 00:00:00;Swain County;3.0;5.0;151.0;156.0;13559.0;1239.0;;;;;;;2018;09
2018-09-01 00:00:00;Watauga County;18.0;25.0;520.0;545.0;35398.0;2731.0;;;;;;;2018;09
2020-10-01 00:00:00;Brunswick County;143.0;118.0;2055.0;2173.0;117624.0;5169.0;8.0;5.0;23.0;28.0;1299.0;63.0;2020;10
2020-10-01 00:00:00;Caswell County;4.0;8.0;169.0;177.0;20682.0;1338.0;1.0;0.0;3.0;3.0;38.0;16.0;2020;10
2020-10-01 00:00:00;Pamlico County;7.0;12.0;134.0;146.0;10788.0;906.0;0.0;1.0;6.0;7.0;86.0;17.0;2020;10
2020-10-01 00:00:00;Person County;13.0;13.0;346.0;359.0;37028.0;2423.0;0.0;-1.0;9.0;8.0;192.0;0.0;2020;10
2020-10-01 00:00:00;Vance County;19.0;13.0;271.0;284.0;34763.0;1708.0;0.0;1.0;6.0;7.0;108.0;8.0;2020;10
2020-10-01 00:00:00;Watauga County;64.0;36.0;615.0;651.0;35014.0;2904.0;6.0;2.0;14.0;16.0;223.0;16.0;2020;10
2020-08-01 00:00:00;Bertie County;1.0;3.0;86.0;89.0;15985.0;1201.0;0.0;0.0;0.0;0.0;-34.0;-8.0;2020;08
2020-08-01 00:00:00;Buncombe County;663.0;476.0;6173.0;6649.0;194066.0;12229.0;22.0;2.0;-1.0;1.0;-495.0;95.0;2020;08
2020-08-01 00:00:00;Catawba County;102.0;105.0;1579.0;1684.0;135516.0;9285.0;3.0;2.0;3.0;5.0;-217.0;19.0;2020;08
2020-08-01 00:00:00;Durham County;832.0;517.0;7169.0;7686.0;193170.0;6034.0;25.0;-6.0;46.0;40.0;-159.0;44.0;2020;08
2020-08-01 00:00:00;Halifax County;11.0;7.0;280.0;287.0;42253.0;2007.0;0.0;0.0;5.0;5.0;-27.0;6.0;2020;08
2020-08-01 00:00:00;McDowell County;17.0;25.0;360.0;385.0;39267.0;2509.0;0.0;0.0;2.0;2.0;-66.0;14.0;2020;08
2020-08-01 00:00:00;New Hanover County;320.0;184.0;3146.0;3330.0;152324.0;7051.0;6.0;0.0;17.0;17.0;-227.0;-18.0;2020;08
2020-08-01 00:00:00;Pasquotank County;11.0;18.0;314.0;332.0;29361.0;1812.0;-1.0;0.0;5.0;5.0;-122.0;4.0;2020;08
2020-08-01 00:00:00;Polk County;11.0;15.0;363.0;378.0;17751.0;1704.0;-1.0;-1.0;1.0;0.0;9.0;12.0;2020;08
2020-08-01 00:00:00;Surry County;29.0;28.0;553.0;581.0;65486.0;9910.0;1.0;1.0;0.0;1.0;-123.0;34.0;2020;08
2020-08-01 00:00:00;Wayne County;31.0;36.0;792.0;828.0;89136.0;4880.0;-1.0;2.0;20.0;22.0;197.0;11.0;2020;08
2020-08-01 00:00:00;Yadkin County;7.0;12.0;267.0;279.0;36037.0;3127.0;0.0;0.0;6.0;6.0;-130.0;49.0;2020;08
2020-05-01 00:00:00;Beaufort County;18.0;13.0;453.0;466.0;38925.0;3111.0;1.0;0.0;-2.0;-2.0;-226.0;-19.0;2020;05
2020-05-01 00:00:00;Burke County;33.0;37.0;709.0;746.0;73230.0;4371.0;0.0;0.0;-4.0;-4.0;-220.0;-28.0;2020;05
2020-05-01 00:00:00;Camden County;3.0;6.0;123.0;129.0;9142.0;835.0;0.0;-1.0;1.0;0.0;-44.0;5.0;2020;05
2020-05-01 00:00:00;Durham County;805.0;518.0;7169.0;7687.0;194242.0;5967.0;-11.0;-2.0;-106.0;-108.0;-1834.0;-28.0;2020;05
2020-05-01 00:00:00;Henderson County;98.0;112.0;1931.0;2043.0;94758.0;5995.0;2.0;-2.0;-18.0;-20.0;-657.0;-22.0;2020;05
2020-05-01 00:00:00;Hertford County;1.0;2.0;92.0;94.0;16723.0;1275.0;0.0;0.0;2.0;2.0;-2.0;-7.0;2020;05
2020-05-01 00:00:00;Lee County;30.0;32.0;608.0;640.0;46386.0;2767.0;1.0;1.0;-11.0;-10.0;-318.0;-4.0;2020;05
2020-05-01 00:00:00;Madison County;18.0;19.0;271.0;290.0;20304.0;1905.0;0.0;1.0;-4.0;-3.0;-177.0;-1.0;2020;05
2020-05-01 00:00:00;Montgomery County;10.0;10.0;197.0;207.0;22768.0;1594.0;0.0;0.0;-1.0;-1.0;-94.0;-5.0;2020;05
2020-05-01 00:00:00;Orange County;685.0;419.0;5101.0;5520.0;89907.0;3856.0;-5.0;-2.0;-58.0;-60.0;-977.0;-24.0;2020;05
2020-05-01 00:00:00;Vance County;15.0;13.0;257.0;270.0;34537.0;1682.0;1.0;-2.0;1.0;-1.0;-205.0;-21.0;2020;05
2020-05-01 00:00:00;Wake County;3688.0;1784.0;21838.0;23622.0;764259.0;32940.0;-46.0;-27.0;-217.0;-244.0;-9501.0;-153.0;2020;05
2020-07-01 00:00:00;Alamance County;126.0;108.0;1822.0;1930.0;128222.0;6859.0;6.0;4.0;10.0;14.0;193.0;43.0;2020;07
2020-07-01 00:00:00;Craven County;50.0;51.0;1069.0;1120.0;76251.0;4413.0;3.0;3.0;9.0;12.0;212.0;48.0;2020;07
2020-07-01 00:00:00;Forsyth County;297.0;234.0;4797.0;5031.0;264373.0;13484.0;8.0;-2.0;7.0;5.0;-111.0;65.0;2020;07
2020-07-01 00:00:00;Gaston County;139.0;89.0;1706.0;1795.0;157856.0;8620.0;5.0;-4.0;20.0;16.0;310.0;203.0;2020;07
2020-07-01 00:00:00;Granville County;32.0;35.0;540.0;575.0;48060.0;2566.0;1.0;0.0;17.0;17.0;120.0;23.0;2020;07
2020-07-01 00:00:00;Lenoir County;15.0;16.0;337.0;353.0;41868.0;3195.0;0.0;-1.0;5.0;4.0;125.0;22.0;2020;07
2020-07-01 00:00:00;Montgomery County;13.0;10.0;194.0;204.0;22723.0;1583.0;1.0;0.0;-1.0;-1.0;55.0;1.0;2020;07
2020-07-01 00:00:00;Pender County;22.0;39.0;666.0;705.0;49412.0;3449.0;1.0;2.0;11.0;13.0;104.0;11.0;2020;07
2020-07-01 00:00:00;Vance County;15.0;13.0;261.0;274.0;34593.0;1707.0;-1.0;-1.0;4.0;3.0;206.0;24.0;2020;07
2020-07-01 00:00:00;Washington County;1.0;3.0;57.0;60.0;9100.0;621.0;0.0;1.0;1.0;2.0;15.0;2.0;2020;07
2020-07-01 00:00:00;Yancey County;7.0;16.0;226.0;242.0;17614.0;1575.0;-1.0;-1.0;-1.0;-2.0;52.0;2.0;2020;07
2019-09-01 00:00:00;Anson County;3.0;1.0;87.0;88.0;18966.0;1441.0;1.0;0.0;-2.0;-2.0;-107.0;11.0;2019;09
2019-09-01 00:00:00;Buncombe County;494.0;449.0;6113.0;6562.0;199713.0;12300.0;4.0;12.0;47.0;59.0;-551.0;53.0;2019;09
2019-09-01 00:00:00;Clay County;3.0;11.0;170.0;181.0;9894.0;818.0;0.0;0.0;3.0;3.0;4.0;-16.0;2019;09
2019-09-01 00:00:00;Currituck County;9.0;9.0;279.0;288.0;23805.0;2196.0;0.0;0.0;-4.0;-4.0;-42.0;-5.0;2019;09
2019-09-01 00:00:00;Edgecombe County;7.0;7.0;212.0;219.0;35918.0;1659.0;1.0;0.0;4.0;4.0;-80.0;24.0;2019;09
2019-09-01 00:00:00;Guilford County;445.0;336.0;6946.0;7282.0;358394.0;20371.0;18.0;0.0;9.0;9.0;-832.0;-54.0;2019;09
2019-09-01 00:00:00;Montgomery County;8.0;9.0;197.0;206.0;22878.0;1629.0;0.0;0.0;3.0;3.0;36.0;7.0;2019;09
2019-09-01 00:00:00;Northampton County;1.0;;92.0;92.0;16558.0;1267.0;0.0;;-1.0;-1.0;-2.0;0.0;2019;09
2019-09-01 00:00:00;Onslow County;38.0;95.0;1517.0;1612.0;126565.0;6721.0;0.0;2.0;5.0;7.0;-608.0;9.0;2019;09
2019-09-01 00:00:00;Stanly County;17.0;29.0;362.0;391.0;53111.0;4429.0;1.0;1.0;-3.0;-2.0;15.0;18.0;2019;09
2019-09-01 00:00:00;Union County;309.0;196.0;2608.0;2804.0;176991.0;11700.0;21.0;3.0;-10.0;-7.0;-65.0;-24.0;2019;09
2019-11-01 00:00:00;Beaufort County;17.0;12.0;454.0;466.0;39468.0;3092.0;0.0;-1.0;3.0;2.0;-86.0;-2.0;2019;11
2019-11-01 00:00:00;Brunswick County;116.0;100.0;1995.0;2095.0;114298.0;4956.0;3.0;5.0;4.0;9.0;271.0;33.0;2019;11
2019-11-01 00:00:00;Duplin County;8.0;10.0;252.0;262.0;44799.0;3728.0;0.0;0.0;0.0;0.0;-129.0;-32.0;2019;11
2019-11-01 00:00:00;Durham County;720.0;492.0;7085.0;7577.0;197137.0;6030.0;12.0;10.0;19.0;29.0;-516.0;-6.0;2019;11
2019-11-01 00:00:00;Edgecombe County;8.0;8.0;217.0;225.0;36105.0;1658.0;1.0;1.0;0.0;1.0;16.0;8.0;2019;11
2019-11-01 00:00:00;Gaston County;114.0;100.0;1686.0;1786.0;159658.0;8179.0;0.0;3.0;-1.0;2.0;-739.0;19.0;2019;11
2019-11-01 00:00:00;Onslow County;45.0;95.0;1536.0;1631.0;126712.0;6822.0;3.0;1.0;4.0;5.0;-580.0;-19.0;2019;11
2019-11-01 00:00:00;Pender County;14.0;32.0;663.0;695.0;49852.0;3409.0;0.0;-1.0;-2.0;-3.0;-214.0;17.0;2019;11
2019-11-01 00:00:00;Polk County;10.0;18.0;360.0;378.0;18233.0;1643.0;0.0;2.0;-1.0;1.0;-35.0;-8.0;2019;11
2019-11-01 00:00:00;Scotland County;2.0;6.0;173.0;179.0;24261.0;899.0;0.0;0.0;-3.0;-3.0;-159.0;-1.0;2019;11
2019-11-01 00:00:00;Wilson County;17.0;22.0;498.0;520.0;61672.0;4036.0;0.0;0.0;4.0;4.0;-8.0;-19.0;2019;11
2019-06-01 00:00:00;Carteret County;46.0;41.0;794.0;835.0;58133.0;3758.0;4.0;0.0;5.0;5.0;93.0;18.0;2019;06
2019-06-01 00:00:00;Caswell County;2.0;6.0;150.0;156.0;20915.0;1260.0;0.0;0.0;-1.0;-1.0;-68.0;2.0;2019;06
2019-06-01 00:00:00;Franklin County;16.0;33.0;620.0;653.0;50997.0;3124.0;0.0;-2.0;9.0;7.0;54.0;19.0;2019;06
2019-06-01 00:00:00;Haywood County;36.0;49.0;657.0;706.0;52688.0;3959.0;5.0;0.0;4.0;4.0;40.0;-6.0;2019;06
2019-06-01 00:00:00;Jackson County;11.0;32.0;423.0;455.0;29705.0;2489.0;-1.0;1.0;4.0;5.0;166.0;13.0;2019;06
2019-06-01 00:00:00;Macon County;16.0;33.0;405.0;438.0;33011.0;2603.0;0.0;2.0;2.0;4.0;-81.0;4.0;2019;06
2019-06-01 00:00:00;Pasquotank County;9.0;18.0;295.0;313.0;29442.0;1862.0;1.0;1.0;-3.0;-2.0;-49.0;19.0;2019;06
2019-06-01 00:00:00;Richmond County;7.0;5.0;205.0;210.0;35278.0;1741.0;1.0;0.0;-4.0;-4.0;-101.0;-2.0;2019;06
2019-06-01 00:00:00;Robeson County;9.0;13.0;482.0;495.0;88271.0;4371.0;0.0;0.0;-1.0;-1.0;-218.0;-26.0;2019;06
2019-06-01 00:00:00;Surry County;15.0;21.0;547.0;568.0;65615.0;9417.0;0.0;1.0;6.0;7.0;44.0;91.0;2019;06
2019-06-01 00:00:00;Warren County;12.0;10.0;114.0;124.0;16645.0;892.0;-2.0;0.0;-5.0;-5.0;-36.0;-2.0;2019;06
2019-07-01 00:00:00;Brunswick County;99.0;88.0;1958.0;2046.0;112505.0;4778.0;2.0;1.0;16.0;17.0;704.0;-11.0;2019;07
2019-07-01 00:00:00;Burke County;26.0;32.0;701.0;733.0;72918.0;4289.0;2.0;0.0;11.0;11.0;152.0;11.0;2019;07
2019-07-01 00:00:00;Duplin County;9.0;9.0;247.0;256.0;44818.0;3661.0;0.0;0.0;-5.0;-5.0;-31.0;7.0;2019;07
2019-07-01 00:00:00;Durham County;657.0;443.0;6938.0;7381.0;196805.0;5855.0;40.0;6.0;81.0;87.0;111.0;31.0;2019;07
2019-07-01 00:00:00;Guilford County;409.0;333.0;6861.0;7194.0;358449.0;20365.0;22.0;3.0;3.0;6.0;-139.0;-47.0;2019;07
2019-07-01 00:00:00;Haywood County;37.0;49.0;656.0;705.0;52746.0;3995.0;1.0;0.0;-1.0;-1.0;58.0;36.0;2019;07
2019-07-01 00:00:00;Jackson County;12.0;33.0;413.0;446.0;29763.0;2501.0;1.0;1.0;-10.0;-9.0;58.0;12.0;2019;07
2019-07-01 00:00:00;Lincoln County;45.0;60.0;786.0;846.0;72160.0;5090.0;3.0;4.0;4.0;8.0;236.0;34.0;2019;07
2019-07-01 00:00:00;Robeson County;8.0;13.0;486.0;499.0;88392.0;4387.0;-1.0;0.0;4.0;4.0;121.0;16.0;2019;07
2019-07-01 00:00:00;Watauga County;34.0;33.0;559.0;592.0;36060.0;2859.0;1.0;0.0;1.0;1.0;77.0;7.0;2019;07
2019-02-01 00:00:00;Burke County;23.0;32.0;638.0;670.0;71178.0;4172.0;0.0;1.0;-7.0;-6.0;452.0;16.0;2019;02
2019-02-01 00:00:00;Clay County;3.0;11.0;156.0;167.0;9624.0;827.0;0.0;1.0;4.0;5.0;70.0;-1.0;2019;02
2019-02-01 00:00:00;Craven County;31.0;45.0;1049.0;1094.0;75871.0;3525.0;2.0;0.0;3.0;3.0;263.0;8.0;2019;02
2019-02-01 00:00:00;Currituck County;6.0;8.0;265.0;273.0;23060.0;2125.0;0.0;1.0;7.0;8.0;101.0;16.0;2019;02
2019-02-01 00:00:00;Martin County;1.0;3.0;117.0;120.0;18773.0;1111.0;0.0;1.0;-3.0;-2.0;97.0;1.0;2019;02
2019-02-01 00:00:00;McDowell County;8.0;19.0;322.0;341.0;38942.0;2429.0;-2.0;-2.0;1.0;-1.0;284.0;5.0;2019;02
2019-02-01 00:00:00;Orange County;459.0;363.0;4904.0;5267.0;89666.0;3743.0;7.0;-5.0;20.0;15.0;252.0;16.0;2019;02
2019-02-01 00:00:00;Polk County;7.0;12.0;341.0;353.0;17966.0;1642.0;0.0;-1.0;-2.0;-3.0;6.0;0.0;2019;02
2019-02-01 00:00:00;Randolph County;28.0;64.0;1075.0;1139.0;119226.0;9073.0;-1.0;3.0;6.0;9.0;499.0;23.0;2019;02
2019-02-01 00:00:00;Rowan County;33.0;74.0;1089.0;1163.0;111275.0;9310.0;0.0;2.0;4.0;6.0;576.0;1.0;2019;02
2020-03-01 00:00:00;Anson County;3.0;2.0;92.0;94.0;19048.0;1452.0;0.0;1.0;3.0;4.0;37.0;13.0;2020;03
2020-03-01 00:00:00;Beaufort County;17.0;13.0;460.0;473.0;39692.0;3142.0;0.0;0.0;0.0;0.0;92.0;-6.0;2020;03
